"ds0.Instrument Unit","ds0.RunId","ds0.Barcode","ds0.Row","ds2..spotRow","ds2..spotCol","ds0.Exposure Time","ds0.Cycle","ds1.ID","js0.UniprotAccession","ds3.Median_SigmBg","ds3.Signal_Saturation"
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,9.0,25.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,9.0,50.0,124.0,"RBL2_959_971","Q08999",-5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,9.0,100.0,124.0,"RBL2_959_971","Q08999",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,10.0,5.0,124.0,"ADRB2_338_350","P07550",69.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,10.0,10.0,124.0,"ADRB2_338_350","P07550",141.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,10.0,25.0,124.0,"ADRB2_338_350","P07550",358.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,10.0,50.0,124.0,"ADRB2_338_350","P07550",715.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,10.0,100.0,124.0,"ADRB2_338_350","P07550",1435.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,11.0,5.0,124.0,"KCC2G_278_289","Q13555",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,11.0,10.0,124.0,"KCC2G_278_289","Q13555",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,11.0,25.0,124.0,"KCC2G_278_289","Q13555",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,11.0,50.0,124.0,"KCC2G_278_289","Q13555",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,11.0,100.0,124.0,"KCC2G_278_289","Q13555",-8.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,12.0,5.0,124.0,"RYR1_4317_4329","P21817",24.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,12.0,10.0,124.0,"RYR1_4317_4329","P21817",54.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,12.0,25.0,124.0,"RYR1_4317_4329","P21817",133.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,12.0,50.0,124.0,"RYR1_4317_4329","P21817",265.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,3.0,12.0,100.0,124.0,"RYR1_4317_4329","P21817",548.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,1.0,5.0,124.0,"ACM4_456_468","P08173",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,1.0,10.0,124.0,"ACM4_456_468","P08173",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,1.0,25.0,124.0,"ACM4_456_468","P08173",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,1.0,50.0,124.0,"ACM4_456_468","P08173",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,1.0,100.0,124.0,"ACM4_456_468","P08173",15.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,2.0,5.0,124.0,"BAD_69_81","Q92934",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,2.0,10.0,124.0,"BAD_69_81","Q92934",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,2.0,25.0,124.0,"BAD_69_81","Q92934",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,2.0,50.0,124.0,"BAD_69_81","Q92934",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,2.0,100.0,124.0,"BAD_69_81","Q92934",21.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,3.0,5.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,3.0,10.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,3.0,25.0,124.0,"COF1_17_29","P23528",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,3.0,50.0,124.0,"COF1_17_29","P23528",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,3.0,100.0,124.0,"COF1_17_29","P23528",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,4.0,5.0,124.0,"FRAP_2475_2487","P42345",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,4.0,10.0,124.0,"FRAP_2475_2487","P42345",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,4.0,25.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,4.0,50.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,4.0,100.0,124.0,"FRAP_2475_2487","P42345",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,5.0,5.0,124.0,"KAPCG_192_206","P22612",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,5.0,10.0,124.0,"KAPCG_192_206","P22612",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,5.0,25.0,124.0,"KAPCG_192_206","P22612",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,5.0,50.0,124.0,"KAPCG_192_206","P22612",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,5.0,100.0,124.0,"KAPCG_192_206","P22612",29.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,6.0,5.0,124.0,"MARCS_152_164","P29966",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,6.0,10.0,124.0,"MARCS_152_164","P29966",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,6.0,25.0,124.0,"MARCS_152_164","P29966",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,6.0,50.0,124.0,"MARCS_152_164","P29966",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,6.0,100.0,124.0,"MARCS_152_164","P29966",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,7.0,5.0,124.0,"NEK3_158_170","P51956",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,7.0,10.0,124.0,"NEK3_158_170","P51956",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,7.0,25.0,124.0,"NEK3_158_170","P51956",4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,7.0,50.0,124.0,"NEK3_158_170","P51956",9.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,7.0,100.0,124.0,"NEK3_158_170","P51956",19.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,8.0,5.0,124.0,"PRKDC_2618_2630","P78527",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,8.0,10.0,124.0,"PRKDC_2618_2630","P78527",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,8.0,25.0,124.0,"PRKDC_2618_2630","P78527",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,8.0,50.0,124.0,"PRKDC_2618_2630","P78527",8.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,8.0,100.0,124.0,"PRKDC_2618_2630","P78527",19.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,9.0,5.0,124.0,"REL_260_272","Q04864",11.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,9.0,10.0,124.0,"REL_260_272","Q04864",25.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,9.0,25.0,124.0,"REL_260_272","Q04864",63.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,9.0,50.0,124.0,"REL_260_272","Q04864",125.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,9.0,100.0,124.0,"REL_260_272","Q04864",255.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,10.0,5.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",54.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,10.0,10.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",109.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,10.0,25.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",284.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,10.0,50.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",577.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,10.0,100.0,124.0,"ART_025_CXGLRRWSLGGLRRWSL","NA",1169.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,11.0,5.0,124.0,"KCNA1_438_450","Q09470",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,11.0,10.0,124.0,"KCNA1_438_450","Q09470",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,11.0,25.0,124.0,"KCNA1_438_450","Q09470",15.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,11.0,50.0,124.0,"KCNA1_438_450","Q09470",30.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,11.0,100.0,124.0,"KCNA1_438_450","Q09470",62.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,12.0,5.0,124.0,"SCN7A_898_910","Q01118",20.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,12.0,10.0,124.0,"SCN7A_898_910","Q01118",45.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,12.0,25.0,124.0,"SCN7A_898_910","Q01118",114.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,12.0,50.0,124.0,"SCN7A_898_910","Q01118",230.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,4.0,12.0,100.0,124.0,"SCN7A_898_910","Q01118",466.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,1.0,5.0,124.0,"ACM5_494_506","P08912",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,1.0,10.0,124.0,"ACM5_494_506","P08912",3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,1.0,25.0,124.0,"ACM5_494_506","P08912",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,1.0,50.0,124.0,"ACM5_494_506","P08912",24.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,1.0,100.0,124.0,"ACM5_494_506","P08912",51.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,2.0,5.0,124.0,"BAD_93_105","Q92934",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,2.0,10.0,124.0,"BAD_93_105","Q92934",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,2.0,25.0,124.0,"BAD_93_105","Q92934",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,2.0,50.0,124.0,"BAD_93_105","Q92934",25.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,2.0,100.0,124.0,"BAD_93_105","Q92934",51.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,3.0,5.0,124.0,"CSF1R_701_713","P07333",40.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,3.0,10.0,124.0,"CSF1R_701_713","P07333",82.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,3.0,25.0,124.0,"CSF1R_701_713","P07333",207.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,3.0,50.0,124.0,"CSF1R_701_713","P07333",417.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,3.0,100.0,124.0,"CSF1R_701_713","P07333",848.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,4.0,5.0,124.0,"GPR6_349_361","P46095",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,4.0,10.0,124.0,"GPR6_349_361","P46095",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,4.0,25.0,124.0,"GPR6_349_361","P46095",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,4.0,50.0,124.0,"GPR6_349_361","P46095",15.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,4.0,100.0,124.0,"GPR6_349_361","P46095",31.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,5.0,5.0,124.0,"KCNA2_442_454","P16389",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,5.0,10.0,124.0,"KCNA2_442_454","P16389",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,5.0,25.0,124.0,"KCNA2_442_454","P16389",16.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,5.0,50.0,124.0,"KCNA2_442_454","P16389",27.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,5.0,100.0,124.0,"KCNA2_442_454","P16389",57.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,6.0,5.0,124.0,"MARCS_160_172","P29966",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,6.0,10.0,124.0,"MARCS_160_172","P29966",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,6.0,25.0,124.0,"MARCS_160_172","P29966",5.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,6.0,50.0,124.0,"MARCS_160_172","P29966",10.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,6.0,100.0,124.0,"MARCS_160_172","P29966",21.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,7.0,5.0,124.0,"NMDZ1_890_902","Q05586",25.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,7.0,10.0,124.0,"NMDZ1_890_902","Q05586",51.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,7.0,25.0,124.0,"NMDZ1_890_902","Q05586",134.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,7.0,50.0,124.0,"NMDZ1_890_902","Q05586",265.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,7.0,100.0,124.0,"NMDZ1_890_902","Q05586",532.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,8.0,5.0,124.0,"PTK6_436_448","Q13882",57.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,8.0,10.0,124.0,"PTK6_436_448","Q13882",112.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,8.0,25.0,124.0,"PTK6_436_448","Q13882",290.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,8.0,50.0,124.0,"PTK6_436_448","Q13882",585.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,8.0,100.0,124.0,"PTK6_436_448","Q13882",1171.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,9.0,5.0,124.0,"SRC_413_425","P12931",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,9.0,10.0,124.0,"SRC_413_425","P12931",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,9.0,25.0,124.0,"SRC_413_425","P12931",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,9.0,50.0,124.0,"SRC_413_425","P12931",-6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,9.0,100.0,124.0,"SRC_413_425","P12931",-15.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,10.0,5.0,124.0,"CAC1C_1974_1986","Q13936",81.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,10.0,10.0,124.0,"CAC1C_1974_1986","Q13936",161.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,10.0,25.0,124.0,"CAC1C_1974_1986","Q13936",410.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,10.0,50.0,124.0,"CAC1C_1974_1986","Q13936",841.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,10.0,100.0,124.0,"CAC1C_1974_1986","Q13936",1682.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,11.0,5.0,124.0,"KPB1_1011_1023","P46020",51.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,11.0,10.0,124.0,"KPB1_1011_1023","P46020",106.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,11.0,25.0,124.0,"KPB1_1011_1023","P46020",274.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,11.0,50.0,124.0,"KPB1_1011_1023","P46020",545.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,11.0,100.0,124.0,"KPB1_1011_1023","P46020",1084.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,12.0,5.0,124.0,"SRC8_CHICK_423_435","Q01406",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,12.0,10.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,12.0,25.0,124.0,"SRC8_CHICK_423_435","Q01406",-2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,12.0,50.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,5.0,12.0,100.0,124.0,"SRC8_CHICK_423_435","Q01406",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,1.0,5.0,124.0,"ACM5_498_510","P08912",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,1.0,10.0,124.0,"ACM5_498_510","P08912",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,1.0,25.0,124.0,"ACM5_498_510","P08912",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,1.0,50.0,124.0,"ACM5_498_510","P08912",16.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,1.0,100.0,124.0,"ACM5_498_510","P08912",30.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,2.0,5.0,124.0,"BCKD_45_57","O14874",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,2.0,10.0,124.0,"BCKD_45_57","O14874",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,2.0,25.0,124.0,"BCKD_45_57","O14874",8.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,2.0,50.0,124.0,"BCKD_45_57","O14874",14.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,2.0,100.0,124.0,"BCKD_45_57","O14874",30.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,3.0,5.0,124.0,"CSK21_355_367","P68400",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,3.0,10.0,124.0,"CSK21_355_367","P68400",-1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,3.0,25.0,124.0,"CSK21_355_367","P68400",-4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,3.0,50.0,124.0,"CSK21_355_367","P68400",-4.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,3.0,100.0,124.0,"CSK21_355_367","P68400",-3.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,4.0,5.0,124.0,"GPSM2_394_406","P81274",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,4.0,10.0,124.0,"GPSM2_394_406","P81274",16.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,4.0,25.0,124.0,"GPSM2_394_406","P81274",45.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,4.0,50.0,124.0,"GPSM2_394_406","P81274",91.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,4.0,100.0,124.0,"GPSM2_394_406","P81274",180.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,5.0,5.0,124.0,"KCNA3_461_473","P22001",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,5.0,10.0,124.0,"KCNA3_461_473","P22001",1.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,5.0,25.0,124.0,"KCNA3_461_473","P22001",6.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,5.0,50.0,124.0,"KCNA3_461_473","P22001",12.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,5.0,100.0,124.0,"KCNA3_461_473","P22001",20.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,6.0,5.0,124.0,"MBP_222_234","P02686",0.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,6.0,10.0,124.0,"MBP_222_234","P02686",2.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,6.0,25.0,124.0,"MBP_222_234","P02686",7.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,6.0,50.0,124.0,"MBP_222_234","P02686",13.0,0.0
"unit07080061","439e6e3af1ecd3ba8638cb9975FE22B1EB97","710421621",1.0,6.0,6.0,100.0,124.0,"MBP_222_234","P02686",27.0,0.0
